"","WCRNUMBER","LEGACYLOGNUMBER","STATE_WELL_NUMBER","CASING_NUMBER","SITE_CODE.x","LOCAL_WELL_NUMBER","EWM_MASTER_SITE_ID","LATITUDE.x","LONGITUDE.x","ELEVATION","CREATED_DT","PERSON_ID","SITE_CODE.y","SITE_CODE_ROOT","SITE_CODE_SEQ","EWM_ACCESS_RESTRICTION_ID","MODIFIED_DATE.x","MODIFIED_USER.x","MODIFIED_PROC.x","HORZ_COORDINATE_TYPE_ID","VERT_COORDINATE_TYPE_ID","HORZ_MEASUREMENT_METHOD_ID","VERT_MEASUREMENT_METHOD_ID","HORZ_MEASUREMENT_ACCURACY_ID","VERT_MEASUREMENT_ACCURACY_ID","EWM_MASTER_SITE_ACTV","APPL_ID.x","EWM_STATION_ID","EWM_BASIN_PORTION_ID","EWM_BASIN_ID","VERTICAL_MEASURE_METHOD_ID","VERTICAL_MEASURE_ACCURACY_ID","EWM_WELL_COMPLETION_ID","COMPLETION_RPT_NBR_AVAIL","LATEST_RP_ELEVATION","LATEST_GS_ELEVATION","COMPLETION_RPT_NBR","WELL_LOCATION_DESC","SAME_AS_STATE_WELL_NBR","EWM_STATION_USE_ID","EWM_STATION_ACTV","TOTAL_DEPTH_FT","EWM_OCCURRENCE_TYPE_ID","EWM_CONFIDENCE_TYPE_ID","WELL_DEPTH_UNKNOWN","RP_DESC","HAS_WELL_CONSTRUCTION_DATA","ADDL_COMMENTS","LOCAL_WELL_DESIGNATION","MODIFIED_USER.y","MODIFIED_DATE.y","MODIFIED_PROC.y","IS_VOLUNTARY_REPORTING","HORIZONTAL_MEASURE_METHOD_ID","HORIZONTAL_MEASURE_ACCURACY_ID","COUNTY_ID","LATITUDE.y","LONGITUDE.y","EWM_COORDINATE_TYPE_ID","PRIMARY_WELL_ORG_ID","APPL_ID.y","OWNER_ORG_ID"
"1294","WCR0276332",NA,"17S15E09N001M",NA,NA,NA,60245,36.4581,120.356,399.59,"2011-05-13 16:30:36",70371,"364581N1203563W001","364581N1203563W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,16465,NA,350,0,0,3,"N",399.59,399.59,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.4581,-120.356,6,NA,24,NA
"1295","WCR0274992",NA,"19S17E02N001M",NA,NA,NA,74505,36.2994,120.103,301.63,"2011-05-13 16:30:38",70371,"362994N1201029W001","362994N1201029W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,35890,NA,350,0,0,3,"N",301.63,301.63,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.2994,-120.103,6,NA,24,NA
"1296","WCR0273048",NA,"07S12E08R001M",NA,NA,NA,72816,37.333,120.67,127.43,"2011-05-13 16:30:34",70371,"373330N1206702W001","373330N1206702W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,30796,NA,340,0,0,1,"N",127.43,127.43,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"26D","mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,24,37.333,-120.67,5,NA,24,NA
"1297","WCR0274036",NA,"26S26E28N001M",NA,NA,NA,58643,35.6319,119.185,441.69,"2011-05-13 16:30:37",70371,"356319N1191853W001","356319N1191853W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34633,NA,355,0,0,3,"N",442.69,441.69,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.6319,-119.185,6,NA,24,NA
"1298","WCR0271190",NA,"18S21E33P001M",NA,NA,NA,71243,36.3167,119.702,239.79,"2011-05-13 16:30:35",70371,"363167N1197021W001","363167N1197021W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,32309,NA,353,0,0,3,"N",239.79,239.79,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.3167,-119.702,6,NA,24,NA
"1299","WCR0271191",NA,"18S26E10J001M",NA,NA,NA,74276,36.3755,119.135,408.7,"2011-05-13 16:30:38",70371,"363755N1191353W001","363755N1191353W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,18952,1076,352,2,3,1,"Y",410.7,408.7,"279 Tulare",NA,"N",3,"N",140,NA,NA,"N","None Provided","Y","NM0
replaced by 18-26-14E1","X-18S26E10J001M","mjacobus@kdwcd.com","2019-04-11 18:03:58","CASGEM","N",3,10,54,36.3755,-119.135,5,5155,24,5155
"1300","WCR0271896",NA,"12S21E07G001M",NA,NA,NA,53422,36.9043,119.717,402.5,"2011-05-13 16:30:44",70371,"369043N1197168W001","369043N1197168W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,17672,NA,349,0,0,3,"N",403,402.5,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.9043,-119.717,6,NA,24,NA
"1301","WCR0271897",NA,"12S21E08N001M",NA,NA,NA,53426,36.8957,119.708,396.01,"2011-05-13 16:30:44",70371,"368957N1197077W001","368957N1197077W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34527,NA,349,0,0,3,"N",396.51,396.01,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.8957,-119.708,6,NA,24,NA
"1302","WCR0271898",NA,"13S12E33C001M",NA,NA,NA,60859,36.7633,120.667,342.59,"2011-05-13 16:30:45",70371,"367633N1206671W001","367633N1206671W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,32795,NA,343,0,0,3,"N",342.59,342.59,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.7633,-120.667,6,NA,24,NA
"1303","WCR0271899",NA,"13S13E10R001M",NA,NA,NA,60828,36.8071,120.531,213.29,"2011-05-13 16:30:36",70371,"368071N1205313W001","368071N1205313W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,14057,NA,350,0,0,1,"N",214.29,213.29,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"13S13E10R001M","B118ChangeWellBasin","2017-11-03 18:02:50","B118_2017","Y",0,0,10,36.8071,-120.531,5,NA,24,NA
"1304","WCR0274999",NA,"31S27E31A001M",NA,NA,NA,50998,35.193,119.112,302.89,"2011-05-13 16:30:44",70371,"351930N1191121W001","351930N1191121W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,24285,NA,355,0,0,3,"N",302.89,302.89,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.193,-119.112,6,NA,24,NA
"1305","WCR0276053",NA,"14S20E10M001M",NA,NA,NA,74782,36.7285,119.787,278.13,"2011-05-13 16:30:37",70371,"367285N1197868W001","367285N1197868W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,15144,NA,349,0,0,3,"N",278.13,278.13,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"03","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.7285,-119.787,6,NA,24,NA
"1306","WCR0271844",NA,"20S17E04N001M",NA,NA,NA,73681,36.2125,120.139,399.95,"2011-05-13 16:30:34",70371,"362125N1201393W001","362125N1201393W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34651,NA,350,0,0,3,"N",399.95,399.95,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.2125,-120.139,6,NA,24,NA
"1307","WCR0271846",NA,"20S18E03M001M",NA,NA,NA,70253,36.2169,120.012,290.9,"2011-05-13 16:30:41",70371,"362169N1200121W001","362169N1200121W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,19957,NA,350,0,0,3,"N",295.4,290.9,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.2169,-120.012,6,NA,24,NA
"1308","WCR0274955",NA,"20S16E32D001M",NA,NA,NA,73722,36.15,120.264,578.02,"2011-05-13 16:30:34",70371,"361500N1202641W001","361500N1202641W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34642,NA,350,0,0,3,"N",580.02,578.02,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.15,-120.264,6,NA,24,NA
"1309","WCR0273994",NA,"11N19W07P001S",NA,NA,NA,51309,35.0469,118.949,659.54,"2011-05-13 16:30:44",70371,"350469N1189488W001","350469N1189488W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,10730,NA,578,0,0,1,"N",662.54,659.54,NA,NA,"N",6,"Y",NA,NA,NA,"N","None Provided","N",NA,"11N19W07P001S","B118 2019","2019-06-26 14:59:01","CASGEM","Y",0,0,15,35.0469,-118.949,5,NA,24,NA
"1310","WCR0273997",NA,"11N20W05A001S",NA,NA,NA,51258,35.0791,119.034,375.47,"2011-05-13 16:30:44",70371,"350791N1190341W001","350791N1190341W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,11444,NA,355,0,0,3,"N",376.47,375.47,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.0791,-119.034,6,NA,24,NA
"1311","WCR0273999",NA,"11N20W07C001S",NA,NA,NA,51266,35.0628,119.065,427.5,"2011-05-13 16:30:44",70371,"350628N1190646W001","350628N1190646W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,11585,NA,355,0,0,3,"N",427.9,427.5,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.0628,-119.065,6,NA,24,NA
"1312","WCR0274004",NA,"27S24E26F001M",NA,NA,NA,58433,35.5508,119.359,318.91,"2011-05-13 16:30:36",70371,"355508N1193587W001","355508N1193587W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,19647,NA,355,0,0,3,"N",319.41,318.91,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"3C263","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.5508,-119.359,6,NA,24,NA
"1313","WCR0274005",NA,"27S24E29H001M",NA,NA,NA,61257,35.5508,119.403,295.07,"2011-05-13 16:30:44",70371,"355508N1194031W001","355508N1194031W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,19655,NA,355,0,0,3,"N",295.57,295.07,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.5508,-119.403,6,NA,24,NA
"1314","WCR0271852",NA,"20S19E06D001M",NA,NA,NA,61703,36.2261,119.959,255.88,"2011-05-13 16:30:45",70371,"362261N1199585W001","362261N1199585W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20788,NA,350,0,0,3,"N",256.88,255.88,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,16,36.2261,-119.959,6,NA,24,NA
"1315","WCR0274963",NA,"15S24E04B001M",NA,NA,NA,63460,36.6607,119.365,410.94,"2011-05-13 16:30:44",70371,"366607N1193654W001","366607N1193654W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,16780,NA,349,0,0,3,"N",411.94,410.94,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.6607,-119.365,6,NA,24,NA
"1316","WCR0274971","00032451","23S24E13C002M",NA,NA,NA,56250,35.9333,119.331,250.69,"2011-05-13 16:30:35",70371,"359333N1193312W001","359333N1193312W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23133,NA,354,0,0,3,"N",251.69,250.69,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,54,35.9333,-119.331,6,NA,24,NA
"1317","WCR0274008","00033575","29S27E17A001M",NA,NA,NA,59224,35.413,119.097,406.13,"2011-05-13 16:30:36",70371,"354130N1190971W001","354130N1190971W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,39485,NA,355,0,0,3,"N",406.63,406.13,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.413,-119.097,6,NA,24,NA
"1318","WCR0274009",NA,"29S27E18A001M",NA,NA,NA,59229,35.4089,119.11,393.53,"2011-05-13 16:30:36",70371,"354089N1191101W001","354089N1191101W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,24108,NA,355,0,0,3,"N",394.93,393.53,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.4089,-119.11,6,NA,24,NA
"1319","WCR0274011",NA,"27S25E14G001M",NA,NA,NA,58364,35.5803,119.25,396.67,"2011-05-13 16:30:36",70371,"355803N1192503W001","355803N1192503W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,39296,NA,355,0,0,3,"N",397.27,396.67,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.5803,-119.25,6,NA,24,NA
"1320","WCR0273643","00069739","16S24E31D001M",NA,NA,NA,57899,36.5022,119.409,309.66,"2011-05-13 16:30:36",70371,"365022N1194085W001","365022N1194085W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,16264,NA,349,0,0,3,"N",310.66,309.66,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,54,36.5022,-119.409,6,NA,24,NA
"1321","WCR0273056",NA,"04S10E21R001M",NA,NA,NA,72208,37.5663,120.866,111.36,"2011-05-13 16:30:34",70371,"375663N1208660W001","375663N1208660W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,26280,NA,339,0,0,3,"N",110.86,111.36,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,50,37.5663,-120.866,6,NA,24,NA
"1322","WCR0267149",NA,"28S24E16A001M",NA,NA,NA,62089,35.4975,119.386,305.61,"2011-05-13 16:30:45",70371,"354975N1193865W001","354975N1193865W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36520,NA,355,0,0,3,"N",306.11,305.61,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.4975,-119.386,6,NA,24,NA
"1323","WCR0267152",NA,"11N18W27A001S",NA,NA,NA,57106,35.0169,118.781,1052.58,"2011-05-13 16:30:36",70371,"350169N1187813W001","350169N1187813W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,31450,NA,578,0,0,3,"N",1053.58,1052.58,NA,NA,"N",6,"Y",NA,NA,NA,"N","None Provided","N",NA,NA,"B118 2019","2019-06-26 14:59:01","CASGEM","Y",0,0,15,35.0169,-118.781,6,NA,24,NA
"1324","WCR0270873",NA,"19S18E24N001M",NA,NA,NA,71052,36.2564,119.976,265.89,"2011-05-13 16:30:35",70371,"362564N1199763W001","362564N1199763W",1,3000,"2020-01-17 18:15:56","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",27,32992,793,350,2,2,1,"N",265.9,265.9,NA,"320' n/o Hwy 198 (Dorris Ave.) and 50' w/o Dickenson Ave.","N",3,"Y",2114,NA,NA,"N","Ground Surface","Y","2/27/2015 changed GSE from 263.0 (NGVD29) to 265.9 (NAVD88).","19S/18E-24N01","bgooding","2020-01-17 18:16:13","SGMA","Y",3,10,10,36.2563,-119.977,5,5100,27,6553
"1325","WCR0270874",NA,"19S18E27N001M",NA,NA,NA,71056,36.2417,120.012,284.9,"2011-05-13 16:30:35",70371,"362417N1200118W001","362417N1200118W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,15864,NA,350,0,0,3,"N",284.9,284.9,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.2417,-120.012,6,NA,24,NA
"1326","WCR0270877",NA,"30S25E18C001M",NA,NA,NA,53624,35.3225,119.333,298.43,"2011-05-13 16:30:43",70371,"353225N1193330W001","353225N1193330W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22293,NA,355,0,0,3,"N",300.53,298.43,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"6D182","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.3225,-119.333,6,NA,24,NA
"1327","WCR0270880",NA,"30S30E20A001M",NA,NA,NA,56893,35.3111,118.773,777.78,"2011-05-13 16:30:36",70371,"353111N1187726W001","353111N1187726W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22487,NA,355,0,0,3,"N",782.78,777.78,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.3111,-118.773,6,NA,24,NA
"1328","WCR0270882","00044423","30S26E08A001M",NA,NA,NA,53611,35.3372,119.201,344.63,"2011-05-13 16:30:44",70371,"353372N1192010W001","353372N1192010W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,37617,NA,355,0,0,3,"N",344.63,344.63,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.3372,-119.201,6,NA,24,NA
"1329","WCR0273956","00032183","29S24E01H001M",NA,NA,NA,56122,35.4378,119.341,309.68,"2011-05-13 16:30:35",70371,"354378N1193409W001","354378N1193409W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,36929,NA,355,0,0,3,"N",310.18,309.68,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.4378,-119.341,6,NA,24,NA
"1330","WCR0271203",NA,"31S28E23J001M",NA,NA,NA,55924,35.2158,118.933,359.32,"2011-05-13 16:30:35",70371,"352158N1189326W001","352158N1189326W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,23605,NA,355,0,0,3,"N",359.82,359.32,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.2158,-118.933,6,NA,24,NA
"1331","WCR0273602",NA,"16S14E10Q001M",NA,NA,NA,73784,36.5458,120.43,345.81,"2011-05-13 16:30:34",70371,"365458N1204304W001","365458N1204304W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,16831,NA,350,0,0,3,"N",346.81,345.81,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.5458,-120.43,6,NA,24,NA
"1332","WCR0273971",NA,"28S23E25P001M",NA,NA,NA,62129,35.4572,119.454,266.61,"2011-05-13 16:30:45",70371,"354572N1194535W001","354572N1194535W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22851,NA,355,0,0,3,"N",266.61,266.61,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.4572,-119.454,6,NA,24,NA
"1333","WCR0276349",NA,"17S16E28N002M",NA,NA,NA,51467,36.4181,120.247,274.03,"2011-05-13 16:30:43",70371,"364181N1202474W001","364181N1202474W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,20598,NA,350,0,0,3,"N",276.03,274.03,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.4181,-120.247,6,NA,24,NA
"1334","WCR0275015",NA,"27S24E19N001M",NA,NA,NA,58420,35.5581,119.438,284.53,"2011-05-13 16:30:36",70371,"355581N1194378W001","355581N1194378W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,35987,NA,355,0,0,3,"N",285.53,284.53,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.5581,-119.438,6,NA,24,NA
"1335","WCR0271210","00032534","30S27E14E001M",NA,NA,NA,50382,35.3214,119.056,375.53,"2011-05-13 16:30:43",70371,"353214N1190559W001","353214N1190559W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,22845,NA,355,0,0,3,"N",376.53,375.53,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,15,35.3214,-119.056,6,NA,24,NA
"1336","WCR0272709",NA,"15S17E30F001M",NA,NA,NA,63846,36.5966,120.164,177.62,"2011-05-13 16:30:45",70371,"365966N1201638W001","365966N1201638W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,32236,NA,349,0,0,3,"N",179.12,177.62,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.5966,-120.164,6,NA,24,NA
"1337","WCR0273017",NA,"08S14E02D001M",NA,NA,NA,78884,37.273,120.412,189.43,"2011-05-13 16:30:37",70371,"372730N1204118W001","372730N1204118W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,38968,NA,340,0,0,1,"N",189.43,189.43,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"138","mcginnis@water.ca.gov","2017-11-03 18:02:50","CASGEM","Y",0,0,24,37.273,-120.412,5,NA,24,NA
"1338","WCR0273688",NA,"15S13E14D001M",NA,NA,NA,74558,36.6319,120.532,394.61,"2011-05-13 16:30:38",70371,"366319N1205321W001","366319N1205321W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,16852,NA,350,0,0,3,"N",395.61,394.61,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.6319,-120.532,6,NA,24,NA
"1339","WCR0273693",NA,"15S14E15B001M",NA,NA,NA,63921,36.6325,120.433,235.56,"2011-05-13 16:30:45",70371,"366325N1204332W001","366325N1204332W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,34245,NA,350,0,0,3,"N",234.56,235.56,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.6325,-120.433,6,NA,24,NA
"1340","WCR0273696",NA,"15S14E36Q002M",NA,NA,NA,74430,36.5744,120.397,240.66,"2011-05-13 16:30:38",70371,"365744N1203968W001","365744N1203968W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,15036,NA,350,0,0,3,"N",241.66,240.66,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,NA,"DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,10,36.5744,-120.397,6,NA,24,NA
"1341","WCR0273023","00110888","06S13E33P001M",NA,NA,NA,75173,37.3607,120.553,172.46,"2011-05-13 16:30:38",70371,"373607N1205535W001","373607N1205535W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,27879,NA,340,0,0,3,"N",172.46,172.46,NA,NA,NA,6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"226","DA LOAD","2017-11-03 18:02:50","WDL STN MOVE","Y",0,0,24,37.3607,-120.553,6,NA,24,NA
"1342","WCR0273028",NA,"09S09E26B001M",NA,NA,NA,55179,37.1266,120.948,99.67,"2011-05-13 16:30:33",70371,"371266N1209477W001","371266N1209477W",1,3000,"2017-11-03 18:02:50","DA LOAD","MSTR MOVE",11,16,0,0,0,0,"Y",24,32096,NA,343,0,0,1,"N",99.67,93.47,NA,NA,"N",6,"Y",NA,NA,NA,"Y","None Provided","N",NA,"09S09E26B00M","charles.mckenzie@water.ca.gov","2019-03-21 14:33:24","CASGEM","Y",0,0,24,37.1266,-120.948,6,NA,24,NA
